Field ID,Crop
30435,Small grain grazing
54586,Small grain grazing
7534,Wheat
16040,Small grain grazing
12934,Small grain grazing
74836,Small grain grazing
13791,Small grain grazing
27371,Wheat
43193,Wheat
64993,Lucerne/Medics
89410,Wheat
32614,Wheat
53168,Lucerne/Medics
113994,Wheat
116697,Rooibos
30333,Small grain grazing
99711,Lucerne/Medics
74072,Wheat
102260,Rooibos
19569,Rooibos
69958,Rooibos
110685,Rooibos
68489,Rooibos
32220,Rooibos
52136,Rooibos
78025,Rooibos
30888,Planted pastures (perennial)
28087,Planted pastures (perennial)
17453,Planted pastures (perennial)
34965,Weeds
64770,Rooibos
28477,Small grain grazing
120643,Fallow
83180,Rooibos
68501,Rooibos
17803,Rooibos
29120,Rooibos
76232,Rooibos
122062,Fallow
15072,Weeds
104729,Planted pastures (perennial)
20471,Planted pastures (perennial)
21423,Planted pastures (perennial)
13430,Planted pastures (perennial)
51025,Planted pastures (perennial)
44939,Planted pastures (perennial)
59532,Planted pastures (perennial)
105116,Fallow
97759,Planted pastures (perennial)
112482,Planted pastures (perennial)
107087,Planted pastures (perennial)
24,Planted pastures (perennial)
120395,Planted pastures (perennial)
15183,Planted pastures (perennial)
23724,Planted pastures (perennial)
73120,Weeds
16593,Planted pastures (perennial)
106960,Planted pastures (perennial)
116448,Fallow
55844,Fallow
5769,Fallow
54553,Fallow
102589,Planted pastures (perennial)
59484,Fallow
86533,Weeds
70817,Weeds
64100,Fallow
110701,Fallow
75303,Fallow
6204,Fallow
94834,Planted pastures (perennial)
81964,Planted pastures (perennial)
89786,Planted pastures (perennial)
108519,Planted pastures (perennial)
42333,Lucerne/Medics
13982,Planted pastures (perennial)
111449,Planted pastures (perennial)
13842,Planted pastures (perennial)
29906,Small grain grazing
18909,Small grain grazing
44684,Small grain grazing
12393,Small grain grazing
4742,Small grain grazing
14425,Small grain grazing
68187,Planted pastures (perennial)
29606,Small grain grazing
94692,Small grain grazing
119253,Small grain grazing
43639,Small grain grazing
19562,Planted pastures (perennial)
20539,Planted pastures (perennial)
112796,Planted pastures (perennial)
24268,Planted pastures (perennial)
8217,Wine grapes
65545,Planted pastures (perennial)
52608,Planted pastures (perennial)
34378,Planted pastures (perennial)
21404,Lucerne/Medics
70111,Lucerne/Medics
25878,Lucerne/Medics
57471,Lucerne/Medics
59361,Lucerne/Medics
50728,Lucerne/Medics
77550,Lucerne/Medics
49457,Planted pastures (perennial)
90130,Planted pastures (perennial)
106596,Planted pastures (perennial)
46860,Planted pastures (perennial)
72204,Planted pastures (perennial)
44355,Planted pastures (perennial)
66912,Planted pastures (perennial)
11714,Planted pastures (perennial)
42786,Planted pastures (perennial)
93908,Planted pastures (perennial)
5374,Lucerne/Medics
94878,Lucerne/Medics
89108,Lucerne/Medics
87712,Lucerne/Medics
89257,Lucerne/Medics
17337,Lucerne/Medics
55645,Lucerne/Medics
55564,Lucerne/Medics
63185,Lucerne/Medics
49898,Lucerne/Medics
21581,Lucerne/Medics
77252,Lucerne/Medics
42203,Lucerne/Medics
40185,Lucerne/Medics
120014,Lucerne/Medics
83789,Lucerne/Medics
115014,Lucerne/Medics
2269,Lucerne/Medics
14448,Lucerne/Medics
68398,Lucerne/Medics
50718,Lucerne/Medics
115258,Lucerne/Medics
37415,Planted pastures (perennial)
118069,Planted pastures (perennial)
107883,Planted pastures (perennial)
12873,Planted pastures (perennial)
11977,Planted pastures (perennial)
39583,Planted pastures (perennial)
116551,Planted pastures (perennial)
44550,Planted pastures (perennial)
75951,Planted pastures (perennial)
97765,Planted pastures (perennial)
56122,Planted pastures (perennial)
71719,Planted pastures (perennial)
59487,Planted pastures (perennial)
29199,Planted pastures (perennial)
26461,Planted pastures (perennial)
3127,Planted pastures (perennial)
54130,Lucerne/Medics
36551,Lucerne/Medics
79578,Lucerne/Medics
87432,Wine grapes
96178,Wine grapes
18320,Wine grapes
101803,Wine grapes
99795,Wine grapes
23998,Wine grapes
92586,Wine grapes
22460,Wine grapes
86456,Wine grapes
48510,Wine grapes
88100,Wine grapes
119941,Wine grapes
38140,Wine grapes
58326,Wine grapes
78499,Wine grapes
53981,Planted pastures (perennial)
81737,Wine grapes
2490,Wine grapes
2542,Planted pastures (perennial)
107698,Wine grapes
43125,Wine grapes
30139,Wine grapes
25185,Wine grapes
37694,Wine grapes
2644,Planted pastures (perennial)
100041,Wine grapes
64218,Lucerne/Medics
78150,Lucerne/Medics
19594,Lucerne/Medics
48616,Planted pastures (perennial)
92350,Planted pastures (perennial)
16669,Planted pastures (perennial)
102435,Planted pastures (perennial)
21026,Planted pastures (perennial)
90877,Planted pastures (perennial)
107829,Planted pastures (perennial)
112979,Planted pastures (perennial)
49369,Planted pastures (perennial)
48002,Planted pastures (perennial)
95512,Planted pastures (perennial)
88684,Planted pastures (perennial)
79148,Planted pastures (perennial)
77004,Planted pastures (perennial)
71324,Planted pastures (perennial)
24966,Planted pastures (perennial)
5485,Planted pastures (perennial)
43909,Planted pastures (perennial)
14556,Wine grapes
44848,Wine grapes
33541,Planted pastures (perennial)
65989,Planted pastures (perennial)
96787,Planted pastures (perennial)
19561,Planted pastures (perennial)
78676,Planted pastures (perennial)
116876,Planted pastures (perennial)
78410,Planted pastures (perennial)
51465,Planted pastures (perennial)
57432,Planted pastures (perennial)
101968,Planted pastures (perennial)
62704,Planted pastures (perennial)
82967,Planted pastures (perennial)
47086,Planted pastures (perennial)
57783,Planted pastures (perennial)
42459,Planted pastures (perennial)
121757,Planted pastures (perennial)
106737,Planted pastures (perennial)
65106,Wine grapes
56572,Planted pastures (perennial)
19616,Wine grapes
104455,Wine grapes
110054,Wine grapes
69125,Wine grapes
2760,Wine grapes
34514,Wine grapes
39835,Wine grapes
43143,Planted pastures (perennial)
40696,Wine grapes
43918,Planted pastures (perennial)
111236,Planted pastures (perennial)
100258,Planted pastures (perennial)
38212,Wine grapes
83374,Wine grapes
64873,Wine grapes
83854,Wine grapes
28172,Wine grapes
92591,Wine grapes
6740,Wine grapes
78969,Wine grapes
77715,Wine grapes
10995,Wine grapes
120906,Wine grapes
83799,Planted pastures (perennial)
111714,Planted pastures (perennial)
30011,Wine grapes
114858,Wine grapes
93553,Wine grapes
43952,Wine grapes
49964,Planted pastures (perennial)
72333,Planted pastures (perennial)
22092,Planted pastures (perennial)
110065,Planted pastures (perennial)
648,Wine grapes
48167,Planted pastures (perennial)
12384,Wine grapes
68926,Planted pastures (perennial)
88070,Fallow
19753,Lucerne/Medics
118055,Wine grapes
4793,Planted pastures (perennial)
10813,Lucerne/Medics
54904,Lucerne/Medics
122346,Lucerne/Medics
78206,Lucerne/Medics
32091,Lucerne/Medics
11185,Lucerne/Medics
36218,Lucerne/Medics
72140,Lucerne/Medics
108964,Weeds
28866,Weeds
9024,Weeds
54298,Weeds
25822,Planted pastures (perennial)
8449,Planted pastures (perennial)
16542,Planted pastures (perennial)
82358,Planted pastures (perennial)
113877,Lucerne/Medics
79185,Small grain grazing
27287,Small grain grazing
69606,Small grain grazing
10363,Weeds
18160,Small grain grazing
101149,Weeds
69302,Weeds
39931,Weeds
50241,Weeds
95768,Weeds
73577,Weeds
72437,Planted pastures (perennial)
106777,Weeds
122440,Weeds
86617,Weeds
99211,Weeds
4020,Weeds
59059,Planted pastures (perennial)
69757,Planted pastures (perennial)
26069,Planted pastures (perennial)
33731,Planted pastures (perennial)
113488,Planted pastures (perennial)
8922,Planted pastures (perennial)
69206,Planted pastures (perennial)
40708,Small grain grazing
59554,Planted pastures (perennial)
50041,Small grain grazing
24116,Weeds
4547,Planted pastures (perennial)
54547,Small grain grazing
38501,Small grain grazing
28331,Fallow
19215,Planted pastures (perennial)
94403,Fallow
109900,Planted pastures (perennial)
97360,Planted pastures (perennial)
110114,Planted pastures (perennial)
93037,Small grain grazing
116837,Fallow
86530,Planted pastures (perennial)
50663,Planted pastures (perennial)
14421,Planted pastures (perennial)
30207,Fallow
55794,Planted pastures (perennial)
110987,Planted pastures (perennial)
71710,Small grain grazing
17840,Planted pastures (perennial)
116370,Planted pastures (perennial)
106150,Planted pastures (perennial)
75310,Planted pastures (perennial)
11199,Planted pastures (perennial)
33288,Small grain grazing
74456,Planted pastures (perennial)
60028,Small grain grazing
81353,Small grain grazing
64874,Small grain grazing
2873,Weeds
81182,Weeds
46132,Weeds
36198,Weeds
77018,Planted pastures (perennial)
76975,Small grain grazing
17826,Small grain grazing
46440,Small grain grazing
89685,Wheat
101311,Wheat
20696,Planted pastures (perennial)
53946,Planted pastures (perennial)
8489,Planted pastures (perennial)
58078,Weeds
19939,Fallow
35791,Fallow
30918,Small grain grazing
122332,Small grain grazing
73337,Fallow
74250,Fallow
25456,Fallow
119931,Small grain grazing
57455,Small grain grazing
40569,Small grain grazing
55881,Planted pastures (perennial)
15005,Planted pastures (perennial)
23683,Planted pastures (perennial)
122659,Planted pastures (perennial)
32752,Planted pastures (perennial)
21978,Small grain grazing
50186,Small grain grazing
96139,Fallow
113394,Fallow
75703,Fallow
5436,Fallow
112248,Planted pastures (perennial)
28133,Fallow
79394,Small grain grazing
122715,Fallow
116156,Fallow
119352,Small grain grazing
115599,Small grain grazing
61113,Small grain grazing
54961,Planted pastures (perennial)
93571,Planted pastures (perennial)
41514,Weeds
70366,Wine grapes
53068,Wine grapes
50382,Wine grapes
81567,Wine grapes
18458,Wine grapes
106732,Wine grapes
32151,Wine grapes
88824,Wine grapes
80793,Wine grapes
29563,Wine grapes
13862,Wine grapes
48467,Wine grapes
8790,Wine grapes
49686,Wine grapes
15013,Wine grapes
121076,Wine grapes
13467,Wine grapes
109683,Wine grapes
77128,Wine grapes
121233,Wine grapes
82090,Wine grapes
52184,Wine grapes
72739,Wine grapes
101940,Fallow
112127,Wine grapes
71074,Wine grapes
670,Wine grapes
110056,Wine grapes
42705,Wine grapes
22398,Wine grapes
62232,Wine grapes
53976,Wine grapes
25027,Weeds
87869,Weeds
58897,Weeds
70605,Weeds
1982,Weeds
58272,Weeds
82105,Weeds
75685,Weeds
84475,Planted pastures (perennial)
63260,Wine grapes
46196,Wine grapes
77036,Wine grapes
35979,Wine grapes
107677,Wine grapes
14075,Planted pastures (perennial)
33459,Wine grapes
120296,Wine grapes
110546,Wine grapes
31421,Wine grapes
74770,Planted pastures (perennial)
56278,Wine grapes
78391,Wine grapes
50423,Wine grapes
62797,Wine grapes
17583,Wine grapes
120309,Wine grapes
10433,Wine grapes
38000,Wine grapes
91066,Wine grapes
55142,Fallow
119003,Wine grapes
111606,Weeds
45736,Wine grapes
43493,Wine grapes
78541,Wine grapes
33641,Wine grapes
95880,Wine grapes
110632,Wine grapes
53301,Wine grapes
58607,Wine grapes
21739,Wine grapes
76026,Weeds
79269,Weeds
45062,Wine grapes
94085,Planted pastures (perennial)
109903,Wine grapes
118321,Wine grapes
108134,Wine grapes
26749,Wine grapes
38284,Wine grapes
19430,Wine grapes
20332,Wine grapes
70778,Wine grapes
58657,Wine grapes
49737,Wine grapes
117151,Wine grapes
5797,Wine grapes
57546,Wine grapes
84453,Wine grapes
110792,Wine grapes
18823,Weeds
623,Wine grapes
50179,Weeds
74497,Wine grapes
12731,Fallow
23414,Fallow
13459,Fallow
112111,Fallow
14409,Wine grapes
24987,Wine grapes
17886,Planted pastures (perennial)
90573,Planted pastures (perennial)
4290,Wine grapes
29738,Wine grapes
77387,Planted pastures (perennial)
4721,Wine grapes
55258,Wine grapes
58450,Wine grapes
54855,Wine grapes
122085,Wine grapes
19700,Wine grapes
117435,Wine grapes
40929,Wine grapes
40641,Fallow
68045,Wine grapes
52333,Wine grapes
106031,Wine grapes
63478,Wine grapes
107030,Wine grapes
1248,Wine grapes
62770,Wine grapes
29731,Wine grapes
96628,Weeds
86968,Wine grapes
43982,Planted pastures (perennial)
70552,Planted pastures (perennial)
120683,Planted pastures (perennial)
18991,Planted pastures (perennial)
103983,Planted pastures (perennial)
85148,Wine grapes
114679,Wine grapes
72355,Wine grapes
70635,Wine grapes
59651,Planted pastures (perennial)
66398,Planted pastures (perennial)
64309,Planted pastures (perennial)
95980,Weeds
53345,Planted pastures (perennial)
88345,Wine grapes
4004,Wine grapes
2489,Planted pastures (perennial)
28547,Wine grapes
103010,Wine grapes
79013,Wine grapes
26773,Wine grapes
88311,Wine grapes
71901,Wine grapes
107044,Wine grapes
117956,Planted pastures (perennial)
116769,Wine grapes
95771,Wine grapes
17646,Weeds
86558,Wine grapes
39786,Weeds
40698,Weeds
100689,Weeds
17844,Weeds
70302,Fallow
72295,Planted pastures (perennial)
70640,Wine grapes
2829,Wine grapes
87687,Wine grapes
24885,Wine grapes
121550,Planted pastures (perennial)
109076,Planted pastures (perennial)
111043,Planted pastures (perennial)
72163,Wine grapes
89875,Wine grapes
103561,Wine grapes
95565,Wine grapes
27293,Wine grapes
84056,Wine grapes
93558,Wine grapes
56733,Wine grapes
48916,Wine grapes
44311,Fallow
97308,Wine grapes
26560,Wine grapes
41389,Wine grapes
3268,Weeds
42877,Weeds
91894,Planted pastures (perennial)
66836,Wine grapes
117027,Wine grapes
62841,Wine grapes
53886,Wine grapes
98781,Wine grapes
92100,Wine grapes
120482,Wine grapes
27926,Wine grapes
33375,Wine grapes
80689,Wine grapes
86896,Lucerne/Medics
82438,Lucerne/Medics
113039,Lucerne/Medics
121201,Lucerne/Medics
67215,Weeds
12917,Lucerne/Medics
77147,Lucerne/Medics
86310,Lucerne/Medics
96408,Lucerne/Medics
93695,Lucerne/Medics
84577,Lucerne/Medics
53781,Lucerne/Medics
33723,Lucerne/Medics
60553,Lucerne/Medics
7396,Weeds
67197,Lucerne/Medics
80124,Lucerne/Medics
19424,Lucerne/Medics
45984,Weeds
14427,Lucerne/Medics
95410,Lucerne/Medics
79610,Weeds
77150,Lucerne/Medics
105241,Weeds
108315,Weeds
19949,Lucerne/Medics
106597,Weeds
87249,Weeds
113495,Lucerne/Medics
7760,Weeds
120926,Fallow
100883,Lucerne/Medics
64796,Lucerne/Medics
9320,Lucerne/Medics
84807,Lucerne/Medics
41949,Lucerne/Medics
119840,Lucerne/Medics
78513,Lucerne/Medics
66273,Lucerne/Medics
91483,Lucerne/Medics
76886,Weeds
119712,Lucerne/Medics
106580,Lucerne/Medics
43466,Lucerne/Medics
63138,Lucerne/Medics
67741,Lucerne/Medics
66116,Lucerne/Medics
75364,Lucerne/Medics
103282,Lucerne/Medics
42189,Lucerne/Medics
87363,Fallow
89216,Fallow
32112,Lucerne/Medics
84676,Lucerne/Medics
116083,Lucerne/Medics
107810,Lucerne/Medics
29824,Fallow
31171,Fallow
38020,Lucerne/Medics
57496,Fallow
88455,Lucerne/Medics
96874,Lucerne/Medics
85139,Lucerne/Medics
32312,Lucerne/Medics
80648,Lucerne/Medics
119616,Lucerne/Medics
104267,Lucerne/Medics
24588,Lucerne/Medics
104343,Lucerne/Medics
88994,Lucerne/Medics
103093,Lucerne/Medics
20110,Lucerne/Medics
101370,Lucerne/Medics
56717,Lucerne/Medics
12544,Lucerne/Medics
122210,Fallow
16881,Lucerne/Medics
45988,Lucerne/Medics
114822,Lucerne/Medics
81577,Lucerne/Medics
80229,Lucerne/Medics
106384,Fallow
41716,Lucerne/Medics
73354,Lucerne/Medics
77760,Lucerne/Medics
72617,Lucerne/Medics
11478,Lucerne/Medics
79744,Lucerne/Medics
118894,Lucerne/Medics
110030,Lucerne/Medics
70252,Lucerne/Medics
57938,Lucerne/Medics
44551,Lucerne/Medics
77537,Lucerne/Medics
22328,Lucerne/Medics
53521,Lucerne/Medics
54643,Lucerne/Medics
49196,Lucerne/Medics
98655,Lucerne/Medics
24004,Lucerne/Medics
34224,Lucerne/Medics
89277,Lucerne/Medics
98235,Fallow
81972,Fallow
80255,Fallow
121255,Fallow
100517,Lucerne/Medics
37190,Lucerne/Medics
102166,Lucerne/Medics
71555,Lucerne/Medics
26981,Lucerne/Medics
83634,Lucerne/Medics
6232,Lucerne/Medics
79644,Lucerne/Medics
111572,Lucerne/Medics
103161,Lucerne/Medics
30518,Lucerne/Medics
57305,Lucerne/Medics
61446,Weeds
30503,Weeds
22774,Weeds
75462,Weeds
35278,Weeds
47816,Weeds
22165,Weeds
84522,Weeds
87044,Fallow
86414,Weeds
78845,Weeds
72346,Weeds
6641,Weeds
27193,Weeds
62263,Fallow
9877,Fallow
91533,Weeds
62510,Weeds
60751,Weeds
70604,Weeds
6986,Weeds
8586,Weeds
70515,Weeds
73811,Weeds
105330,Weeds
59692,Lucerne/Medics
82517,Weeds
43002,Lucerne/Medics
103410,Lucerne/Medics
34335,Lucerne/Medics
95153,Weeds
37109,Weeds
55249,Weeds
76801,Weeds
62839,Weeds
100595,Lucerne/Medics
67022,Lucerne/Medics
62092,Lucerne/Medics
87992,Lucerne/Medics
52983,Lucerne/Medics
44350,Lucerne/Medics
99115,Lucerne/Medics
33026,Lucerne/Medics
53485,Lucerne/Medics
46426,Lucerne/Medics
66278,Lucerne/Medics
31848,Lucerne/Medics
120353,Weeds
9844,Weeds
51897,Weeds
40006,Weeds
77740,Weeds
90973,Weeds
52737,Lucerne/Medics
45138,Weeds
67562,Weeds
80565,Weeds
12459,Weeds
111403,Weeds
107085,Weeds
100749,Weeds
19785,Weeds
56022,Weeds
117231,Weeds
25273,Weeds
62366,Weeds
14253,Weeds
72604,Weeds
97268,Weeds
71734,Weeds
19212,Weeds
93174,Weeds
4924,Weeds
19585,Weeds
103286,Weeds
75974,Weeds
99606,Weeds
69790,Weeds
109750,Weeds
68695,Weeds
47140,Weeds
89341,Weeds
14967,Lucerne/Medics
100930,Weeds
80182,Lucerne/Medics
105000,Weeds
77959,Weeds
9899,Weeds
4607,Weeds
115714,Lucerne/Medics
72776,Lucerne/Medics
102945,Lucerne/Medics
74582,Lucerne/Medics
119175,Lucerne/Medics
83970,Lucerne/Medics
12436,Lucerne/Medics
82002,Lucerne/Medics
80106,Lucerne/Medics
59688,Lucerne/Medics
99613,Lucerne/Medics
5939,Lucerne/Medics
5746,Lucerne/Medics
34059,Lucerne/Medics
4882,Lucerne/Medics
92217,Weeds
60144,Lucerne/Medics
44221,Lucerne/Medics
67917,Lucerne/Medics
71007,Lucerne/Medics
108970,Lucerne/Medics
114916,Weeds
107187,Lucerne/Medics
71771,Lucerne/Medics
6174,Lucerne/Medics
26072,Lucerne/Medics
103776,Lucerne/Medics
112631,Lucerne/Medics
119819,Lucerne/Medics
96770,Lucerne/Medics
102287,Lucerne/Medics
42457,Lucerne/Medics
7481,Lucerne/Medics
25546,Lucerne/Medics
78219,Lucerne/Medics
32457,Weeds
63392,Lucerne/Medics
21688,Lucerne/Medics
44700,Lucerne/Medics
16002,Lucerne/Medics
18689,Lucerne/Medics
84339,Lucerne/Medics
72217,Lucerne/Medics
74346,Lucerne/Medics
44150,Lucerne/Medics
4835,Lucerne/Medics
83400,Lucerne/Medics
53116,Lucerne/Medics
25560,Lucerne/Medics
105114,Lucerne/Medics
16226,Lucerne/Medics
31249,Lucerne/Medics
68346,Lucerne/Medics
98707,Lucerne/Medics
39328,Lucerne/Medics
95818,Lucerne/Medics
9275,Lucerne/Medics
3415,Lucerne/Medics
44875,Lucerne/Medics
61220,Lucerne/Medics
13918,Lucerne/Medics
73166,Lucerne/Medics
35318,Lucerne/Medics
42625,Lucerne/Medics
67389,Lucerne/Medics
94678,Fallow
87724,Lucerne/Medics
19404,Lucerne/Medics
74477,Fallow
2231,Lucerne/Medics
87269,Lucerne/Medics
72423,Lucerne/Medics
95409,Lucerne/Medics
39438,Lucerne/Medics
58211,Lucerne/Medics
110676,Lucerne/Medics
